# Boot time: 2025-05-01T19-41-55
Timestamp	Boot	Temp	CPU%	Load1m
2025-05-02T03:30:22.451828	2025-05-01T19-41-55	53.69°C	0.4%	0.01
2025-05-02T03:31:22.458661	2025-05-01T19-41-55	53.69°C	0.4%	0.00
2025-05-02T03:32:22.465398	2025-05-01T19-41-55	53.69°C	0.5%	0.00
2025-05-02T03:33:22.471111	2025-05-01T19-41-55	52.62°C	0.6%	0.07
2025-05-02T03:34:22.476910	2025-05-01T19-41-55	52.62°C	0.0%	0.02
2025-05-02T03:35:22.482663	2025-05-01T19-41-55	52.08°C	0.1%	0.01
2025-05-02T03:36:22.488331	2025-05-01T19-41-55	52.08°C	0.0%	0.00
2025-05-02T03:37:22.495146	2025-05-01T19-41-55	52.08°C	0.0%	0.00
2025-05-02T03:38:22.500897	2025-05-01T19-41-55	51.54°C	0.2%	0.07
2025-05-02T03:39:22.508565	2025-05-01T19-41-55	51.54°C	0.0%	0.02
2025-05-02T03:40:22.514373	2025-05-01T19-41-55	51.54°C	0.0%	0.01
2025-05-02T03:41:22.520112	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T03:42:22.525914	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T03:43:22.532867	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T03:44:22.538669	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:45:22.544408	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:46:22.550216	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:47:22.555936	2025-05-01T19-41-55	51.00°C	0.1%	0.00
2025-05-02T03:48:22.561671	2025-05-01T19-41-55	50.46°C	0.1%	0.00
2025-05-02T03:49:22.567352	2025-05-01T19-41-55	51.54°C	0.0%	0.00
2025-05-02T03:50:22.573100	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T03:51:22.578890	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:52:22.586674	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:53:22.592334	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:54:22.599160	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:55:22.605011	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T03:56:22.610724	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:57:22.616385	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:58:22.622104	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T03:59:22.627827	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:00:22.633670	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:01:22.639409	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:02:22.645228	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:03:22.650958	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:04:22.656644	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:05:22.662448	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:06:22.670203	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:07:22.675929	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:08:22.681666	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:09:22.687411	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:10:22.693251	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:11:22.699014	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:12:22.704763	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:13:22.710514	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:14:22.716199	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:15:22.721937	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:16:22.727670	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:17:22.733528	2025-05-01T19-41-55	49.93°C	0.1%	0.00
2025-05-02T04:18:22.739239	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:19:22.744955	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:20:22.750658	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:21:22.756355	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:22:22.762175	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:23:22.767880	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:24:22.773725	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:25:22.779485	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:26:22.785285	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:27:22.790977	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:28:22.796739	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:29:22.802491	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:30:22.808234	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:31:22.814031	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:32:22.819707	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:33:22.825439	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:34:22.831200	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:35:22.837023	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:36:22.842783	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:37:22.848454	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:38:22.854275	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:39:22.860002	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:40:22.865763	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:41:22.871499	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:42:22.877341	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:43:22.883065	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:44:22.888768	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:45:22.894582	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T04:46:22.900296	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:47:22.906296	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:48:22.912431	2025-05-01T19-41-55	50.46°C	0.7%	0.00
2025-05-02T04:49:22.919304	2025-05-01T19-41-55	49.39°C	0.0%	0.03
2025-05-02T04:50:22.925043	2025-05-01T19-41-55	49.39°C	0.0%	0.01
2025-05-02T04:51:22.930728	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:52:22.936397	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:53:22.942134	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:54:22.947776	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:55:22.953504	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:56:22.959158	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:57:22.964792	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T04:58:22.970476	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T04:59:22.976141	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T05:00:22.981956	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T05:01:22.987678	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T05:02:22.993408	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T05:03:22.999106	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:04:23.004760	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T05:05:23.010519	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T05:06:23.016186	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T05:07:23.022004	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T05:08:23.027735	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T05:09:23.033453	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:10:23.039097	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T05:11:23.044789	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:12:23.050593	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T05:13:23.056275	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:14:23.062023	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:15:23.067698	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:16:23.073573	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:17:23.079315	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:18:23.085040	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T05:19:23.090857	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:20:23.096536	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:21:23.102336	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:22:23.108076	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:23:23.113827	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:24:23.119560	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:25:23.125333	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:26:23.131057	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:27:23.136767	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:28:23.142522	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:29:23.148209	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:30:23.153928	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:31:23.159619	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:32:23.165347	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:33:23.171070	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:34:23.176751	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:35:23.182569	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:36:23.188274	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:37:23.194089	2025-05-01T19-41-55	48.31°C	0.0%	0.00
2025-05-02T05:38:23.199802	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:39:23.205617	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:40:23.211360	2025-05-01T19-41-55	48.31°C	0.0%	0.00
2025-05-02T05:41:23.217187	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:42:23.222978	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:43:23.228657	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:44:23.234452	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:45:23.240211	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:46:23.246042	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:47:23.251797	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:48:23.257614	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:49:23.263413	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:50:23.269149	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:51:23.274857	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:52:23.280542	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:53:23.286243	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:54:23.291906	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T05:55:23.297628	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T05:56:23.303295	2025-05-01T19-41-55	48.31°C	0.0%	0.00
2025-05-02T05:57:23.309038	2025-05-01T19-41-55	48.31°C	0.0%	0.00
2025-05-02T05:58:23.314738	2025-05-01T19-41-55	48.31°C	0.0%	0.00
2025-05-02T05:59:23.320419	2025-05-01T19-41-55	48.31°C	0.0%	0.00
2025-05-02T06:00:23.326218	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T06:01:23.331893	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T06:02:23.337727	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:03:23.343387	2025-05-01T19-41-55	48.31°C	0.0%	0.00
2025-05-02T06:04:23.349106	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:05:23.354845	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T06:06:23.360524	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:07:23.366314	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T06:08:23.371991	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:09:23.377717	2025-05-01T19-41-55	48.85°C	0.0%	0.00
2025-05-02T06:10:23.383457	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:11:23.389280	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:12:23.395050	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:13:23.400757	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:14:23.406553	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:15:23.412220	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:16:23.417929	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:17:23.423634	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:18:23.429364	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:19:23.435047	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:20:23.440760	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:21:23.446422	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:22:23.452089	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:23:23.457836	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:24:23.463486	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:25:23.469322	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:26:23.475029	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:27:23.480735	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:28:23.486402	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:29:23.492154	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:30:23.497904	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:31:23.503558	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:32:23.509384	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:33:23.515066	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:34:23.520741	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:35:23.526530	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:36:23.532204	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:37:23.538025	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:38:23.543705	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:39:23.549518	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:40:23.555195	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:41:23.560924	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:42:23.566627	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:43:23.572294	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:44:23.578004	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:45:23.583673	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:46:23.589410	2025-05-01T19-41-55	49.39°C	0.0%	0.00
2025-05-02T06:47:23.595168	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:48:23.600912	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:49:23.606698	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:50:23.612371	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:51:23.618132	2025-05-01T19-41-55	49.93°C	0.0%	0.00
2025-05-02T06:52:23.623855	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:53:23.629705	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:54:23.635389	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:55:23.641215	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:56:23.646897	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:57:23.652578	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:58:23.658309	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T06:59:23.664067	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:00:23.669874	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:01:23.675557	2025-05-01T19-41-55	49.93°C	0.4%	0.03
2025-05-02T07:02:23.681329	2025-05-01T19-41-55	50.46°C	0.0%	0.01
2025-05-02T07:03:23.687070	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:04:23.692768	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:05:23.698601	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:06:23.704310	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:07:23.710051	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:08:23.715795	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:09:23.721639	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:10:23.727345	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:11:23.733187	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:12:23.738917	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:13:23.744654	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:14:23.750515	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:15:23.756258	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:16:23.762033	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:17:23.767704	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:18:23.773567	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:19:23.779270	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:20:23.785123	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:21:23.790950	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:22:23.796718	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:23:23.802484	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:24:23.808274	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:25:23.814086	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:26:23.819793	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:27:23.825551	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:28:23.831319	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:29:23.837178	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:30:23.842881	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:31:23.848555	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:32:23.854279	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:33:23.859950	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:34:23.865852	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:35:23.871536	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:36:23.877397	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:37:23.883198	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:38:23.889033	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:39:23.894770	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:40:23.900515	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:41:23.906346	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:42:23.912106	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:43:23.917961	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:44:23.923636	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:45:23.929472	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:46:23.935264	2025-05-01T19-41-55	50.46°C	0.0%	0.00
2025-05-02T07:47:23.941096	2025-05-01T19-41-55	51.00°C	0.0%	0.00
2025-05-02T07:48:23.946906	2025-05-01T19-41-55	51.00°C	0.0%	0.00
