# Boot time: 2025-05-02T06-35-58
Timestamp	Boot	Temp	CPU%	Load1m
2025-05-02T14:59:59.097945	2025-05-02T06-35-58	52.62°C	15.7%	0.67
2025-05-02T15:00:59.106180	2025-05-02T06-35-58	52.08°C	15.6%	1.09
2025-05-02T15:01:59.113313	2025-05-02T06-35-58	52.62°C	15.7%	0.65
2025-05-02T15:02:59.118478	2025-05-02T06-35-58	52.62°C	15.8%	0.56
2025-05-02T15:03:59.126781	2025-05-02T06-35-58	52.62°C	15.9%	0.44
2025-05-02T15:04:59.132007	2025-05-02T06-35-58	52.62°C	16.0%	0.43
2025-05-02T15:05:59.138089	2025-05-02T06-35-58	52.62°C	16.2%	0.40
2025-05-02T15:06:59.143534	2025-05-02T06-35-58	52.62°C	16.3%	0.48
2025-05-02T15:07:59.149331	2025-05-02T06-35-58	52.62°C	16.4%	0.42
2025-05-02T15:08:59.154556	2025-05-02T06-35-58	53.69°C	16.4%	0.48
2025-05-02T15:09:59.159026	2025-05-02T06-35-58	53.15°C	16.4%	0.47
2025-05-02T15:10:59.167138	2025-05-02T06-35-58	53.15°C	16.4%	0.47
2025-05-02T15:11:59.173551	2025-05-02T06-35-58	53.69°C	16.5%	0.45
2025-05-02T15:12:59.180530	2025-05-02T06-35-58	52.62°C	16.8%	1.15
2025-05-02T15:13:59.187178	2025-05-02T06-35-58	52.62°C	16.5%	0.91
2025-05-02T15:14:59.194575	2025-05-02T06-35-58	52.62°C	16.6%	0.65
2025-05-02T15:15:59.200574	2025-05-02T06-35-58	52.62°C	16.7%	0.85
2025-05-02T15:16:59.207285	2025-05-02T06-35-58	52.62°C	16.4%	0.97
2025-05-02T15:17:59.213399	2025-05-02T06-35-58	52.62°C	16.7%	0.81
2025-05-02T15:18:59.222098	2025-05-02T06-35-58	53.15°C	16.7%	1.11
2025-05-02T15:19:59.227737	2025-05-02T06-35-58	53.15°C	16.6%	0.72
2025-05-02T15:20:59.235274	2025-05-02T06-35-58	53.15°C	16.6%	0.92
2025-05-02T15:21:59.242119	2025-05-02T06-35-58	53.15°C	16.6%	0.51
2025-05-02T15:22:59.248871	2025-05-02T06-35-58	53.69°C	16.7%	0.62
2025-05-02T15:23:59.254406	2025-05-02T06-35-58	53.69°C	16.9%	0.90
2025-05-02T15:24:59.260908	2025-05-02T06-35-58	53.15°C	16.8%	0.85
2025-05-02T15:25:59.267190	2025-05-02T06-35-58	52.62°C	16.8%	0.65
2025-05-02T15:26:59.275050	2025-05-02T06-35-58	53.15°C	16.6%	0.71
2025-05-02T15:27:59.280467	2025-05-02T06-35-58	52.62°C	17.0%	0.54
2025-05-02T15:28:59.286879	2025-05-02T06-35-58	53.69°C	16.8%	0.85
2025-05-02T15:29:59.292306	2025-05-02T06-35-58	52.62°C	16.9%	0.91
2025-05-02T15:30:59.298914	2025-05-02T06-35-58	53.15°C	17.9%	0.65
2025-05-02T15:31:59.305333	2025-05-02T06-35-58	53.69°C	17.6%	0.97
2025-05-02T15:32:59.311816	2025-05-02T06-35-58	52.62°C	17.0%	1.07
2025-05-02T15:33:59.319098	2025-05-02T06-35-58	53.15°C	16.9%	0.85
2025-05-02T15:34:59.324245	2025-05-02T06-35-58	53.69°C	16.9%	0.73
2025-05-02T15:35:59.329687	2025-05-02T06-35-58	53.69°C	16.9%	0.67
2025-05-02T15:36:59.336006	2025-05-02T06-35-58	52.62°C	16.8%	0.88
2025-05-02T15:37:59.342037	2025-05-02T06-35-58	53.69°C	16.4%	0.66
2025-05-02T15:38:59.348625	2025-05-02T06-35-58	53.69°C	17.1%	0.57
2025-05-02T15:39:59.354121	2025-05-02T06-35-58	53.69°C	16.9%	0.45
2025-05-02T15:40:59.359464	2025-05-02T06-35-58	53.69°C	16.7%	0.95
2025-05-02T15:41:59.365052	2025-05-02T06-35-58	53.15°C	16.8%	0.97
2025-05-02T15:42:59.371298	2025-05-02T06-35-58	53.15°C	17.2%	1.17
2025-05-02T15:43:59.377792	2025-05-02T06-35-58	53.69°C	16.8%	0.77
2025-05-02T15:44:59.383709	2025-05-02T06-35-58	53.15°C	16.8%	0.89
2025-05-02T15:45:59.389251	2025-05-02T06-35-58	53.15°C	17.0%	0.68
2025-05-02T15:46:59.395854	2025-05-02T06-35-58	53.15°C	16.8%	1.03
2025-05-02T15:47:59.401361	2025-05-02T06-35-58	53.15°C	17.0%	0.79
2025-05-02T15:48:59.408010	2025-05-02T06-35-58	53.15°C	16.8%	0.91
2025-05-02T15:49:59.414590	2025-05-02T06-35-58	53.69°C	16.8%	0.94
2025-05-02T15:50:59.419842	2025-05-02T06-35-58	53.15°C	17.2%	0.53
2025-05-02T15:51:59.425124	2025-05-02T06-35-58	53.69°C	16.9%	0.94
2025-05-02T15:52:59.430380	2025-05-02T06-35-58	52.62°C	17.0%	0.67
2025-05-02T15:53:59.439312	2025-05-02T06-35-58	53.15°C	17.0%	0.51
2025-05-02T15:54:59.445239	2025-05-02T06-35-58	53.69°C	17.4%	0.67
2025-05-02T15:55:59.452125	2025-05-02T06-35-58	53.15°C	17.6%	0.59
2025-05-02T15:56:59.457790	2025-05-02T06-35-58	53.69°C	17.7%	0.83
2025-05-02T15:57:59.465866	2025-05-02T06-35-58	53.69°C	17.1%	0.78
2025-05-02T15:58:59.471379	2025-05-02T06-35-58	53.69°C	17.0%	0.68
2025-05-02T15:59:59.477087	2025-05-02T06-35-58	53.69°C	17.7%	0.90
2025-05-02T16:00:59.486035	2025-05-02T06-35-58	53.15°C	17.2%	0.82
2025-05-02T16:01:59.491573	2025-05-02T06-35-58	53.15°C	17.6%	0.99
2025-05-02T16:02:59.496665	2025-05-02T06-35-58	53.69°C	17.9%	1.14
2025-05-02T16:03:59.503546	2025-05-02T06-35-58	53.15°C	16.6%	0.83
2025-05-02T16:04:59.508704	2025-05-02T06-35-58	53.69°C	16.8%	0.95
2025-05-02T16:05:59.515977	2025-05-02T06-35-58	53.15°C	16.9%	0.96
2025-05-02T16:06:59.521662	2025-05-02T06-35-58	52.62°C	16.7%	0.95
2025-05-02T16:07:59.527914	2025-05-02T06-35-58	53.69°C	16.6%	1.02
2025-05-02T16:08:59.533907	2025-05-02T06-35-58	53.15°C	16.7%	0.90
2025-05-02T16:09:59.540535	2025-05-02T06-35-58	53.69°C	16.7%	0.88
2025-05-02T16:10:59.547508	2025-05-02T06-35-58	53.69°C	16.8%	0.84
2025-05-02T16:11:59.553781	2025-05-02T06-35-58	53.15°C	16.8%	0.75
2025-05-02T16:12:59.560120	2025-05-02T06-35-58	53.69°C	16.8%	0.81
2025-05-02T16:13:59.565223	2025-05-02T06-35-58	53.69°C	16.7%	0.86
2025-05-02T16:14:59.570909	2025-05-02T06-35-58	53.69°C	16.8%	0.85
2025-05-02T16:15:59.577371	2025-05-02T06-35-58	53.69°C	17.5%	0.81
2025-05-02T16:16:59.583137	2025-05-02T06-35-58	53.69°C	17.1%	0.59
2025-05-02T16:17:59.589494	2025-05-02T06-35-58	53.69°C	17.1%	0.60
2025-05-02T16:18:59.595209	2025-05-02T06-35-58	53.69°C	16.8%	0.91
2025-05-02T16:19:59.600360	2025-05-02T06-35-58	53.15°C	17.1%	0.80
2025-05-02T16:20:59.606646	2025-05-02T06-35-58	53.69°C	17.5%	0.86
2025-05-02T16:21:59.611829	2025-05-02T06-35-58	53.69°C	17.2%	0.64
2025-05-02T16:22:59.618538	2025-05-02T06-35-58	53.15°C	17.3%	0.76
2025-05-02T16:23:59.624230	2025-05-02T06-35-58	53.69°C	16.6%	0.79
2025-05-02T16:24:59.630499	2025-05-02T06-35-58	53.69°C	17.6%	0.95
2025-05-02T16:25:59.635663	2025-05-02T06-35-58	53.69°C	17.5%	0.86
2025-05-02T16:26:59.642879	2025-05-02T06-35-58	53.15°C	17.6%	0.72
2025-05-02T16:27:59.648166	2025-05-02T06-35-58	53.69°C	17.2%	0.80
2025-05-02T16:28:59.653521	2025-05-02T06-35-58	53.69°C	16.7%	0.50
2025-05-02T16:29:59.659039	2025-05-02T06-35-58	53.15°C	16.6%	1.25
2025-05-02T16:30:59.665323	2025-05-02T06-35-58	53.69°C	16.7%	1.04
2025-05-02T16:31:59.671347	2025-05-02T06-35-58	53.15°C	16.7%	0.68
2025-05-02T16:32:59.677591	2025-05-02T06-35-58	53.69°C	16.9%	0.80
2025-05-02T16:33:59.683275	2025-05-02T06-35-58	53.15°C	16.6%	0.67
2025-05-02T16:34:59.689119	2025-05-02T06-35-58	53.15°C	16.7%	0.97
2025-05-02T16:35:59.696968	2025-05-02T06-35-58	53.69°C	16.6%	0.94
2025-05-02T16:36:59.702062	2025-05-02T06-35-58	53.69°C	16.6%	0.81
2025-05-02T16:37:59.710064	2025-05-02T06-35-58	53.69°C	16.7%	0.84
2025-05-02T16:38:59.715531	2025-05-02T06-35-58	53.69°C	16.7%	0.53
2025-05-02T16:39:59.720605	2025-05-02T06-35-58	53.69°C	16.6%	0.89
2025-05-02T16:40:59.727156	2025-05-02T06-35-58	53.15°C	16.7%	1.35
2025-05-02T16:41:59.732401	2025-05-02T06-35-58	53.69°C	16.7%	1.28
2025-05-02T16:42:59.739391	2025-05-02T06-35-58	53.69°C	16.7%	0.92
2025-05-02T16:43:59.746856	2025-05-02T06-35-58	53.69°C	16.7%	0.70
2025-05-02T16:44:59.752058	2025-05-02T06-35-58	53.69°C	16.7%	0.69
2025-05-02T16:45:59.758606	2025-05-02T06-35-58	53.69°C	16.6%	0.62
2025-05-02T16:46:59.763769	2025-05-02T06-35-58	53.69°C	16.8%	0.73
2025-05-02T16:47:59.772781	2025-05-02T06-35-58	53.69°C	16.7%	0.78
2025-05-02T16:48:59.779026	2025-05-02T06-35-58	53.69°C	16.6%	0.60
2025-05-02T16:49:59.785914	2025-05-02T06-35-58	53.69°C	16.6%	0.39
2025-05-02T16:50:59.794135	2025-05-02T06-35-58	53.15°C	16.6%	0.37
2025-05-02T16:51:59.799429	2025-05-02T06-35-58	53.69°C	16.8%	0.47
2025-05-02T16:52:59.807203	2025-05-02T06-35-58	53.69°C	16.8%	1.00
2025-05-02T16:53:59.812327	2025-05-02T06-35-58	53.69°C	16.8%	1.12
2025-05-02T16:54:59.820626	2025-05-02T06-35-58	53.69°C	16.5%	0.65
2025-05-02T16:55:59.825795	2025-05-02T06-35-58	53.69°C	16.6%	0.77
2025-05-02T16:56:59.832862	2025-05-02T06-35-58	53.69°C	16.6%	1.19
2025-05-02T16:57:59.838035	2025-05-02T06-35-58	53.69°C	16.7%	0.70
2025-05-02T16:58:59.846216	2025-05-02T06-35-58	53.69°C	16.5%	0.64
2025-05-02T16:59:59.852368	2025-05-02T06-35-58	53.69°C	16.6%	0.60
2025-05-02T17:00:59.858978	2025-05-02T06-35-58	53.69°C	16.4%	0.72
2025-05-02T17:01:59.864551	2025-05-02T06-35-58	53.69°C	16.6%	0.55
2025-05-02T17:02:59.870823	2025-05-02T06-35-58	53.69°C	16.7%	0.48
2025-05-02T17:03:59.876381	2025-05-02T06-35-58	53.69°C	17.1%	0.61
2025-05-02T17:04:59.882302	2025-05-02T06-35-58	54.23°C	17.6%	1.14
2025-05-02T17:05:59.888541	2025-05-02T06-35-58	54.77°C	18.1%	1.09
2025-05-02T17:06:59.893729	2025-05-02T06-35-58	53.69°C	16.8%	1.08
2025-05-02T17:07:59.899694	2025-05-02T06-35-58	53.69°C	16.6%	0.61
2025-05-02T17:08:59.904753	2025-05-02T06-35-58	54.77°C	16.9%	0.96
2025-05-02T17:09:59.910155	2025-05-02T06-35-58	54.23°C	17.8%	0.95
2025-05-02T17:10:59.915486	2025-05-02T06-35-58	53.69°C	16.6%	0.73
2025-05-02T17:11:59.921691	2025-05-02T06-35-58	54.23°C	16.5%	0.54
2025-05-02T17:12:59.926843	2025-05-02T06-35-58	53.69°C	16.7%	0.72
2025-05-02T17:13:59.932198	2025-05-02T06-35-58	53.15°C	16.4%	0.61
2025-05-02T17:14:59.937416	2025-05-02T06-35-58	54.23°C	16.7%	0.72
2025-05-02T17:15:59.942775	2025-05-02T06-35-58	53.69°C	16.9%	0.82
2025-05-02T17:16:59.948026	2025-05-02T06-35-58	54.23°C	17.3%	0.69
2025-05-02T17:17:59.953844	2025-05-02T06-35-58	54.23°C	17.1%	0.51
2025-05-02T17:18:59.959057	2025-05-02T06-35-58	54.23°C	17.1%	0.46
2025-05-02T17:19:59.964545	2025-05-02T06-35-58	53.69°C	17.2%	0.89
2025-05-02T17:20:59.969765	2025-05-02T06-35-58	53.69°C	17.0%	0.79
2025-05-02T17:21:59.975463	2025-05-02T06-35-58	54.23°C	17.2%	0.71
2025-05-02T17:22:59.980651	2025-05-02T06-35-58	54.23°C	16.6%	0.94
2025-05-02T17:23:59.988060	2025-05-02T06-35-58	53.69°C	16.5%	0.60
2025-05-02T17:24:59.993271	2025-05-02T06-35-58	53.69°C	16.6%	0.83
2025-05-02T17:25:59.999994	2025-05-02T06-35-58	53.69°C	16.6%	0.65
2025-05-02T17:27:00.005113	2025-05-02T06-35-58	53.69°C	16.6%	0.86
2025-05-02T17:28:00.012854	2025-05-02T06-35-58	53.69°C	16.6%	0.72
2025-05-02T17:29:00.017999	2025-05-02T06-35-58	53.69°C	16.8%	0.70
2025-05-02T17:30:00.023217	2025-05-02T06-35-58	53.69°C	17.4%	0.77
2025-05-02T17:31:00.028392	2025-05-02T06-35-58	53.69°C	17.2%	0.67
2025-05-02T17:32:00.035230	2025-05-02T06-35-58	53.69°C	16.7%	0.64
2025-05-02T17:33:00.040966	2025-05-02T06-35-58	53.69°C	16.5%	0.63
2025-05-02T17:34:00.046899	2025-05-02T06-35-58	53.69°C	16.5%	0.77
2025-05-02T17:35:00.052751	2025-05-02T06-35-58	53.15°C	16.5%	0.54
2025-05-02T17:36:00.057805	2025-05-02T06-35-58	53.15°C	16.9%	0.82
2025-05-02T17:37:00.063316	2025-05-02T06-35-58	53.69°C	17.0%	0.91
2025-05-02T17:38:00.068403	2025-05-02T06-35-58	53.69°C	17.1%	1.23
2025-05-02T17:39:00.073828	2025-05-02T06-35-58	53.69°C	16.7%	0.93
2025-05-02T17:40:00.078989	2025-05-02T06-35-58	54.23°C	16.7%	0.79
2025-05-02T17:41:00.084534	2025-05-02T06-35-58	53.69°C	16.6%	0.60
