# Boot time: 2025-05-04T16-00-26
Timestamp	Boot	Temp	CPU%	Load1m
2025-05-05T00:47:48.924512	2025-05-04T16-00-26	64.45°C	0.1%	0.00
2025-05-05T00:48:48.930116	2025-05-04T16-00-26	64.45°C	0.0%	0.00
2025-05-05T00:49:48.935812	2025-05-04T16-00-26	63.38°C	0.1%	0.00
2025-05-05T00:50:48.941477	2025-05-04T16-00-26	63.38°C	0.1%	0.00
2025-05-05T00:51:48.947163	2025-05-04T16-00-26	62.30°C	0.1%	0.00
2025-05-05T00:52:48.952822	2025-05-04T16-00-26	62.30°C	0.1%	0.00
2025-05-05T00:53:48.962094	2025-05-04T16-00-26	62.30°C	0.1%	0.00
2025-05-05T00:54:48.971336	2025-05-04T16-00-26	61.76°C	0.1%	0.00
2025-05-05T00:55:48.977008	2025-05-04T16-00-26	61.22°C	0.1%	0.00
2025-05-05T00:56:48.982651	2025-05-04T16-00-26	61.22°C	0.1%	0.00
2025-05-05T00:57:48.988382	2025-05-04T16-00-26	60.15°C	0.1%	0.00
2025-05-05T00:58:48.994057	2025-05-04T16-00-26	60.15°C	0.1%	0.00
2025-05-05T00:59:49.003417	2025-05-04T16-00-26	59.61°C	0.1%	0.00
2025-05-05T01:00:49.009063	2025-05-04T16-00-26	60.15°C	0.1%	0.00
2025-05-05T01:01:49.014730	2025-05-04T16-00-26	59.61°C	0.0%	0.00
2025-05-05T01:02:49.020481	2025-05-04T16-00-26	59.07°C	0.1%	0.00
2025-05-05T01:03:49.026086	2025-05-04T16-00-26	59.07°C	0.1%	0.00
2025-05-05T01:04:49.031836	2025-05-04T16-00-26	59.07°C	0.0%	0.00
2025-05-05T01:05:49.037480	2025-05-04T16-00-26	59.61°C	2.1%	0.05
2025-05-05T01:06:49.043191	2025-05-04T16-00-26	59.07°C	0.2%	0.02
2025-05-05T01:07:49.048876	2025-05-04T16-00-26	59.07°C	0.1%	0.00
2025-05-05T01:08:49.054538	2025-05-04T16-00-26	58.53°C	0.1%	0.00
2025-05-05T01:09:49.064387	2025-05-04T16-00-26	58.53°C	0.1%	0.00
2025-05-05T01:10:49.070267	2025-05-04T16-00-26	58.00°C	0.1%	0.00
2025-05-05T01:11:49.076022	2025-05-04T16-00-26	58.00°C	0.0%	0.00
2025-05-05T01:12:49.081774	2025-05-04T16-00-26	58.53°C	0.1%	0.00
2025-05-05T01:13:49.092639	2025-05-04T16-00-26	58.00°C	0.1%	0.00
2025-05-05T01:14:49.101796	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:15:49.107443	2025-05-04T16-00-26	58.00°C	0.1%	0.00
2025-05-05T01:16:49.113148	2025-05-04T16-00-26	58.00°C	0.1%	0.00
2025-05-05T01:17:49.118818	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:18:49.124614	2025-05-04T16-00-26	57.46°C	0.1%	0.00
2025-05-05T01:19:49.130272	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:20:49.135968	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:21:49.141646	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:22:49.147333	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:23:49.153036	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:24:49.158736	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:25:49.164457	2025-05-04T16-00-26	56.38°C	0.1%	0.00
2025-05-05T01:26:49.170078	2025-05-04T16-00-26	56.38°C	0.1%	0.00
2025-05-05T01:27:49.175758	2025-05-04T16-00-26	56.92°C	0.1%	0.00
2025-05-05T01:28:49.181560	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:29:49.187232	2025-05-04T16-00-26	56.38°C	0.0%	0.00
2025-05-05T01:30:49.192904	2025-05-04T16-00-26	56.38°C	0.1%	0.00
2025-05-05T01:31:49.198567	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:32:49.204295	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:33:49.209956	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:34:49.215744	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:35:49.221462	2025-05-04T16-00-26	56.38°C	0.1%	0.00
2025-05-05T01:36:49.227064	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:37:49.232753	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:38:49.242280	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:39:49.251694	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:40:49.257372	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:41:49.263008	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:42:49.268718	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:43:49.274396	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:44:49.280093	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:45:49.289703	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:46:49.295389	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:47:49.304783	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:48:49.310453	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:49:49.320275	2025-05-04T16-00-26	55.84°C	0.1%	0.07
2025-05-05T01:50:49.325949	2025-05-04T16-00-26	55.84°C	0.1%	0.02
2025-05-05T01:51:49.335251	2025-05-04T16-00-26	55.84°C	0.1%	0.01
2025-05-05T01:52:49.340948	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:53:49.346691	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T01:54:49.352494	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:55:49.361874	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:56:49.367585	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T01:57:49.376933	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T01:58:49.382624	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T01:59:49.388361	2025-05-04T16-00-26	54.77°C	0.1%	0.00
2025-05-05T02:00:49.394069	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:01:49.405197	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:02:49.410860	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:03:49.421492	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:04:49.430972	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:05:49.440436	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:06:49.446132	2025-05-04T16-00-26	56.38°C	2.9%	0.04
2025-05-05T02:07:49.449974	2025-05-04T16-00-26	56.38°C	0.3%	0.01
2025-05-05T02:08:49.455836	2025-05-04T16-00-26	56.38°C	0.3%	0.00
2025-05-05T02:09:49.461509	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T02:10:49.465296	2025-05-04T16-00-26	55.84°C	0.4%	0.00
2025-05-05T02:11:49.470941	2025-05-04T16-00-26	55.84°C	0.3%	0.00
2025-05-05T02:12:49.476611	2025-05-04T16-00-26	56.38°C	0.3%	0.00
2025-05-05T02:13:49.480445	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T02:14:49.486102	2025-05-04T16-00-26	56.38°C	0.3%	0.00
2025-05-05T02:15:49.491831	2025-05-04T16-00-26	56.92°C	0.4%	0.00
2025-05-05T02:16:49.497522	2025-05-04T16-00-26	56.92°C	0.4%	0.00
2025-05-05T02:17:49.503440	2025-05-04T16-00-26	56.38°C	0.2%	0.00
2025-05-05T02:18:49.509153	2025-05-04T16-00-26	56.38°C	0.1%	0.00
2025-05-05T02:19:49.514840	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:20:49.520585	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:21:49.526238	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:22:49.531939	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:23:49.537633	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:24:49.543249	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:25:49.548947	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:26:49.554604	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:27:49.560338	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T02:28:49.566102	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:29:49.571845	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:30:49.577560	2025-05-04T16-00-26	55.31°C	0.1%	0.00
2025-05-05T02:31:49.583186	2025-05-04T16-00-26	56.92°C	0.7%	0.04
2025-05-05T02:32:49.588758	2025-05-04T16-00-26	56.38°C	1.6%	0.01
2025-05-05T02:33:49.596919	2025-05-04T16-00-26	56.92°C	0.3%	0.05
2025-05-05T02:34:49.600741	2025-05-04T16-00-26	56.92°C	0.3%	0.02
2025-05-05T02:35:49.604565	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T02:36:49.610189	2025-05-04T16-00-26	56.38°C	0.3%	0.07
2025-05-05T02:37:49.614021	2025-05-04T16-00-26	55.84°C	0.3%	0.02
2025-05-05T02:38:49.620054	2025-05-04T16-00-26	56.92°C	0.4%	0.01
2025-05-05T02:39:49.623879	2025-05-04T16-00-26	56.92°C	0.4%	0.00
2025-05-05T02:40:49.629593	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T02:41:49.635231	2025-05-04T16-00-26	56.92°C	0.4%	0.00
2025-05-05T02:42:49.638975	2025-05-04T16-00-26	56.92°C	0.4%	0.00
2025-05-05T02:43:49.642736	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T02:44:49.646549	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T02:45:49.652425	2025-05-04T16-00-26	56.92°C	0.9%	0.00
2025-05-05T02:46:49.658032	2025-05-04T16-00-26	56.92°C	0.3%	0.10
2025-05-05T02:47:49.661808	2025-05-04T16-00-26	56.92°C	0.3%	0.04
2025-05-05T02:48:49.667466	2025-05-04T16-00-26	56.92°C	0.3%	0.01
2025-05-05T02:49:49.673109	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T02:50:49.676928	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T02:51:49.682610	2025-05-04T16-00-26	57.46°C	0.3%	0.03
2025-05-05T02:52:49.688475	2025-05-04T16-00-26	56.92°C	0.3%	0.01
2025-05-05T02:53:49.694186	2025-05-04T16-00-26	56.38°C	0.0%	0.00
2025-05-05T02:54:49.699905	2025-05-04T16-00-26	56.38°C	0.0%	0.00
2025-05-05T02:55:49.705595	2025-05-04T16-00-26	56.92°C	0.0%	0.00
2025-05-05T02:56:49.711248	2025-05-04T16-00-26	56.38°C	0.0%	0.00
2025-05-05T02:57:49.716941	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T02:58:49.722620	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T02:59:49.728306	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:00:49.733968	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:01:49.739704	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:02:49.745358	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:03:49.751031	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:04:49.756769	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:05:49.762441	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:06:49.768153	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:07:49.773788	2025-05-04T16-00-26	55.84°C	0.0%	0.00
2025-05-05T03:08:49.779436	2025-05-04T16-00-26	55.84°C	0.0%	0.06
2025-05-05T03:09:49.785154	2025-05-04T16-00-26	55.84°C	0.1%	0.02
2025-05-05T03:10:49.790859	2025-05-04T16-00-26	55.84°C	0.0%	0.01
2025-05-05T03:11:49.796727	2025-05-04T16-00-26	55.84°C	0.1%	0.00
2025-05-05T03:12:49.802386	2025-05-04T16-00-26	55.31°C	0.0%	0.00
2025-05-05T03:13:49.808159	2025-05-04T16-00-26	55.84°C	1.5%	0.05
2025-05-05T03:14:49.811978	2025-05-04T16-00-26	55.84°C	0.3%	0.02
2025-05-05T03:15:49.817650	2025-05-04T16-00-26	56.92°C	0.3%	0.00
2025-05-05T03:16:49.821435	2025-05-04T16-00-26	55.84°C	0.3%	0.00
2025-05-05T03:17:49.827064	2025-05-04T16-00-26	55.84°C	0.4%	0.00
2025-05-05T03:18:49.830826	2025-05-04T16-00-26	55.84°C	0.3%	0.00
2025-05-05T03:19:49.836515	2025-05-04T16-00-26	56.38°C	0.4%	0.00
2025-05-05T03:20:49.840312	2025-05-04T16-00-26	55.84°C	0.3%	0.15
2025-05-05T03:21:49.844126	2025-05-04T16-00-26	55.84°C	0.3%	0.05
2025-05-05T03:22:49.847921	2025-05-04T16-00-26	55.84°C	0.4%	0.02
2025-05-05T03:23:49.851720	2025-05-04T16-00-26	55.31°C	0.4%	0.00
2025-05-05T03:24:49.855434	2025-05-04T16-00-26	55.31°C	0.3%	0.00
2025-05-05T03:25:49.861103	2025-05-04T16-00-26	55.31°C	0.3%	0.00
2025-05-05T03:26:49.864919	2025-05-04T16-00-26	55.31°C	0.3%	0.00
2025-05-05T03:27:49.870586	2025-05-04T16-00-26	55.31°C	0.3%	0.00
2025-05-05T03:28:49.876463	2025-05-04T16-00-26	55.84°C	0.4%	0.14
2025-05-05T03:29:49.880262	2025-05-04T16-00-26	55.31°C	0.3%	0.05
2025-05-05T03:30:49.884102	2025-05-04T16-00-26	54.77°C	0.3%	0.05
2025-05-05T03:31:49.889852	2025-05-04T16-00-26	54.77°C	0.4%	0.02
2025-05-05T03:32:49.895527	2025-05-04T16-00-26	54.77°C	0.3%	0.04
2025-05-05T03:33:49.901300	2025-05-04T16-00-26	54.77°C	0.3%	0.01
2025-05-05T03:34:49.906891	2025-05-04T16-00-26	54.77°C	0.4%	0.15
2025-05-05T03:35:49.910653	2025-05-04T16-00-26	54.77°C	0.3%	0.05
2025-05-05T03:36:49.916431	2025-05-04T16-00-26	54.77°C	0.3%	0.02
2025-05-05T03:37:49.920226	2025-05-04T16-00-26	54.23°C	0.3%	0.00
2025-05-05T03:38:49.924055	2025-05-04T16-00-26	53.69°C	0.3%	0.00
2025-05-05T03:39:49.929684	2025-05-04T16-00-26	54.77°C	0.4%	0.00
2025-05-05T03:40:49.933479	2025-05-04T16-00-26	53.69°C	0.3%	0.07
2025-05-05T03:41:49.939083	2025-05-04T16-00-26	53.69°C	0.3%	0.02
2025-05-05T03:42:49.942851	2025-05-04T16-00-26	53.69°C	0.4%	0.01
2025-05-05T03:43:49.948557	2025-05-04T16-00-26	54.23°C	0.3%	0.00
2025-05-05T03:44:49.954189	2025-05-04T16-00-26	53.69°C	0.3%	0.00
2025-05-05T03:45:49.957939	2025-05-04T16-00-26	53.69°C	0.4%	0.00
2025-05-05T03:46:49.961762	2025-05-04T16-00-26	55.84°C	1.0%	0.00
2025-05-05T03:47:49.965627	2025-05-04T16-00-26	53.69°C	0.5%	0.16
2025-05-05T03:48:49.969513	2025-05-04T16-00-26	53.69°C	0.3%	0.54
2025-05-05T03:49:49.978540	2025-05-04T16-00-26	53.69°C	0.3%	0.47
2025-05-05T03:50:49.982323	2025-05-04T16-00-26	53.69°C	0.4%	0.28
2025-05-05T03:51:49.986081	2025-05-04T16-00-26	53.15°C	0.3%	0.10
2025-05-05T03:52:49.989876	2025-05-04T16-00-26	52.62°C	0.3%	0.12
2025-05-05T03:53:49.995632	2025-05-04T16-00-26	53.15°C	0.4%	0.04
2025-05-05T03:54:49.999320	2025-05-04T16-00-26	53.69°C	0.3%	0.01
2025-05-05T03:55:50.003046	2025-05-04T16-00-26	53.15°C	0.4%	0.11
2025-05-05T03:56:50.006821	2025-05-04T16-00-26	52.62°C	0.3%	0.07
2025-05-05T03:57:50.012598	2025-05-04T16-00-26	53.15°C	0.4%	0.02
2025-05-05T03:58:50.016404	2025-05-04T16-00-26	52.62°C	0.3%	0.01
2025-05-05T03:59:50.022071	2025-05-04T16-00-26	52.62°C	0.4%	0.00
2025-05-05T04:00:50.031537	2025-05-04T16-00-26	52.62°C	0.3%	0.00
2025-05-05T04:01:50.035244	2025-05-04T16-00-26	52.62°C	0.3%	0.00
2025-05-05T04:02:50.040939	2025-05-04T16-00-26	52.62°C	0.3%	0.00
2025-05-05T04:03:50.046547	2025-05-04T16-00-26	52.62°C	0.3%	0.00
2025-05-05T04:04:50.050305	2025-05-04T16-00-26	52.08°C	0.3%	0.00
2025-05-05T04:05:50.054060	2025-05-04T16-00-26	52.62°C	0.3%	0.00
2025-05-05T04:06:50.057821	2025-05-04T16-00-26	52.08°C	0.4%	0.05
2025-05-05T04:07:50.061593	2025-05-04T16-00-26	53.15°C	0.3%	0.02
2025-05-05T04:08:50.065456	2025-05-04T16-00-26	52.08°C	0.3%	0.00
2025-05-05T04:09:50.071245	2025-05-04T16-00-26	52.08°C	0.4%	0.00
