# Boot time: 2025-05-04T16-30-20
Timestamp	Boot	Temp	CPU%	Load1m
2025-05-05T00:21:59.820687	2025-05-04T16-30-20	61.76°C	16.7%	0.56
2025-05-05T00:22:59.825846	2025-05-04T16-30-20	62.30°C	17.2%	0.91
2025-05-05T00:23:59.833607	2025-05-04T16-30-20	62.30°C	17.0%	0.58
2025-05-05T00:24:59.839593	2025-05-04T16-30-20	62.30°C	16.1%	0.89
2025-05-05T00:25:59.845592	2025-05-04T16-30-20	62.84°C	16.3%	0.76
2025-05-05T00:26:59.851184	2025-05-04T16-30-20	63.38°C	15.3%	1.14
2025-05-05T00:27:59.861880	2025-05-04T16-30-20	63.38°C	15.3%	0.98
2025-05-05T00:28:59.867035	2025-05-04T16-30-20	63.91°C	15.6%	0.54
2025-05-05T00:29:59.874290	2025-05-04T16-30-20	64.45°C	16.1%	0.63
2025-05-05T00:30:59.879485	2025-05-04T16-30-20	63.91°C	15.8%	0.58
2025-05-05T00:31:59.887356	2025-05-04T16-30-20	64.45°C	16.2%	0.64
2025-05-05T00:32:59.891536	2025-05-04T16-30-20	64.45°C	15.9%	0.88
2025-05-05T00:33:59.899965	2025-05-04T16-30-20	64.45°C	16.3%	0.86
2025-05-05T00:34:59.905116	2025-05-04T16-30-20	64.99°C	15.8%	1.09
2025-05-05T00:35:59.910857	2025-05-04T16-30-20	64.45°C	15.7%	1.11
2025-05-05T00:36:59.916867	2025-05-04T16-30-20	64.99°C	15.9%	0.76
2025-05-05T00:37:59.922899	2025-05-04T16-30-20	66.07°C	15.6%	0.71
2025-05-05T00:38:59.926899	2025-05-04T16-30-20	65.53°C	15.4%	0.77
2025-05-05T00:39:59.931205	2025-05-04T16-30-20	66.07°C	16.1%	0.72
2025-05-05T00:40:59.935628	2025-05-04T16-30-20	66.07°C	16.1%	1.02
2025-05-05T00:41:59.941152	2025-05-04T16-30-20	65.53°C	15.1%	1.01
2025-05-05T00:42:59.945022	2025-05-04T16-30-20	66.07°C	15.9%	0.78
2025-05-05T00:43:59.948833	2025-05-04T16-30-20	66.60°C	15.9%	0.75
2025-05-05T00:44:59.952921	2025-05-04T16-30-20	66.60°C	15.8%	0.62
2025-05-05T00:45:59.958089	2025-05-04T16-30-20	66.07°C	16.5%	0.54
2025-05-05T00:46:59.966496	2025-05-04T16-30-20	66.07°C	15.7%	0.81
2025-05-05T00:47:59.970735	2025-05-04T16-30-20	66.60°C	15.3%	1.01
2025-05-05T00:48:59.977098	2025-05-04T16-30-20	66.60°C	15.6%	0.60
2025-05-05T00:49:59.983669	2025-05-04T16-30-20	66.60°C	15.5%	0.55
2025-05-05T00:50:59.989133	2025-05-04T16-30-20	66.07°C	15.7%	0.98
2025-05-05T00:51:59.994360	2025-05-04T16-30-20	66.60°C	16.9%	0.89
2025-05-05T00:53:00.000444	2025-05-04T16-30-20	66.60°C	15.9%	0.55
2025-05-05T00:54:00.006140	2025-05-04T16-30-20	67.14°C	15.2%	1.05
2025-05-05T00:55:00.013359	2025-05-04T16-30-20	67.14°C	15.9%	0.95
2025-05-05T00:56:00.018243	2025-05-04T16-30-20	66.60°C	16.0%	0.66
2025-05-05T00:57:00.024818	2025-05-04T16-30-20	66.60°C	16.0%	0.63
2025-05-05T00:58:00.031368	2025-05-04T16-30-20	66.60°C	16.5%	0.53
2025-05-05T00:59:00.036662	2025-05-04T16-30-20	66.60°C	16.2%	0.73
2025-05-05T01:00:00.041945	2025-05-04T16-30-20	66.60°C	16.0%	0.82
2025-05-05T01:01:00.049362	2025-05-04T16-30-20	66.60°C	15.6%	0.49
2025-05-05T01:02:00.055576	2025-05-04T16-30-20	66.60°C	15.5%	0.43
2025-05-05T01:03:00.059825	2025-05-04T16-30-20	66.07°C	15.3%	0.66
2025-05-05T01:04:00.065916	2025-05-04T16-30-20	66.07°C	16.2%	0.57
2025-05-05T01:05:00.073974	2025-05-04T16-30-20	66.60°C	15.2%	0.71
2025-05-05T01:06:00.079274	2025-05-04T16-30-20	66.60°C	15.4%	0.63
2025-05-05T01:07:00.085761	2025-05-04T16-30-20	66.60°C	15.9%	0.54
2025-05-05T01:08:00.091163	2025-05-04T16-30-20	66.60°C	15.1%	0.67
2025-05-05T01:09:00.095301	2025-05-04T16-30-20	66.60°C	15.8%	0.39
2025-05-05T01:10:00.104156	2025-05-04T16-30-20	66.60°C	16.0%	0.76
2025-05-05T01:11:00.109442	2025-05-04T16-30-20	66.60°C	15.4%	0.78
2025-05-05T01:12:00.117001	2025-05-04T16-30-20	66.07°C	15.9%	0.47
2025-05-05T01:13:00.122606	2025-05-04T16-30-20	67.14°C	15.5%	0.51
2025-05-05T01:14:00.128132	2025-05-04T16-30-20	66.07°C	15.9%	0.61
2025-05-05T01:15:00.135453	2025-05-04T16-30-20	66.60°C	15.4%	0.65
2025-05-05T01:16:00.140649	2025-05-04T16-30-20	66.07°C	15.0%	0.72
2025-05-05T01:17:00.145058	2025-05-04T16-30-20	66.07°C	15.9%	0.79
2025-05-05T01:18:00.153149	2025-05-04T16-30-20	65.53°C	15.7%	0.67
2025-05-05T01:19:00.160088	2025-05-04T16-30-20	65.53°C	16.3%	0.47
2025-05-05T01:20:00.166254	2025-05-04T16-30-20	66.07°C	15.8%	1.05
2025-05-05T01:21:00.170008	2025-05-04T16-30-20	65.53°C	16.1%	1.27
2025-05-05T01:22:00.176949	2025-05-04T16-30-20	65.53°C	15.6%	0.86
2025-05-05T01:23:00.181152	2025-05-04T16-30-20	64.99°C	16.3%	1.44
2025-05-05T01:24:00.188749	2025-05-04T16-30-20	65.53°C	16.5%	1.17
2025-05-05T01:25:00.193915	2025-05-04T16-30-20	65.53°C	15.9%	1.25
2025-05-05T01:26:00.203238	2025-05-04T16-30-20	65.53°C	15.7%	1.02
2025-05-05T01:27:00.208501	2025-05-04T16-30-20	65.53°C	15.5%	0.79
2025-05-05T01:28:00.216161	2025-05-04T16-30-20	65.53°C	15.8%	0.53
2025-05-05T01:29:00.221560	2025-05-04T16-30-20	66.07°C	15.7%	0.46
2025-05-05T01:30:00.225404	2025-05-04T16-30-20	65.53°C	15.8%	0.72
2025-05-05T01:31:00.230911	2025-05-04T16-30-20	65.53°C	15.9%	0.83
2025-05-05T01:32:00.237551	2025-05-04T16-30-20	64.45°C	15.5%	0.56
2025-05-05T01:33:00.244520	2025-05-04T16-30-20	64.99°C	15.7%	0.74
2025-05-05T01:34:00.250817	2025-05-04T16-30-20	64.99°C	15.5%	0.58
2025-05-05T01:35:00.256098	2025-05-04T16-30-20	65.53°C	16.1%	0.71
2025-05-05T01:36:00.261267	2025-05-04T16-30-20	65.53°C	15.1%	0.89
2025-05-05T01:37:00.267582	2025-05-04T16-30-20	64.99°C	15.3%	0.67
2025-05-05T01:38:00.272920	2025-05-04T16-30-20	64.99°C	15.8%	0.76
2025-05-05T01:39:00.278617	2025-05-04T16-30-20	65.53°C	15.7%	0.74
2025-05-05T01:40:00.282500	2025-05-04T16-30-20	64.45°C	15.8%	0.48
2025-05-05T01:41:00.288683	2025-05-04T16-30-20	64.99°C	15.9%	0.43
2025-05-05T01:42:00.293826	2025-05-04T16-30-20	64.45°C	15.1%	0.45
2025-05-05T01:43:00.299237	2025-05-04T16-30-20	64.99°C	15.7%	0.53
2025-05-05T01:44:00.307201	2025-05-04T16-30-20	64.45°C	16.0%	0.80
2025-05-05T01:45:00.312333	2025-05-04T16-30-20	64.45°C	15.4%	0.44
2025-05-05T01:46:00.319220	2025-05-04T16-30-20	64.99°C	15.7%	0.57
2025-05-05T01:47:00.325287	2025-05-04T16-30-20	65.53°C	15.7%	0.69
2025-05-05T01:48:00.330915	2025-05-04T16-30-20	64.45°C	15.4%	0.35
2025-05-05T01:49:00.336310	2025-05-04T16-30-20	65.53°C	15.1%	0.31
2025-05-05T01:50:00.340330	2025-05-04T16-30-20	64.99°C	15.7%	0.69
2025-05-05T01:51:00.344817	2025-05-04T16-30-20	64.45°C	15.6%	0.68
2025-05-05T01:52:00.350422	2025-05-04T16-30-20	64.99°C	15.7%	0.85
2025-05-05T01:53:00.356159	2025-05-04T16-30-20	64.45°C	15.9%	0.76
2025-05-05T01:54:00.361341	2025-05-04T16-30-20	64.99°C	15.5%	0.84
2025-05-05T01:55:00.367334	2025-05-04T16-30-20	64.99°C	15.4%	0.67
2025-05-05T01:56:00.372523	2025-05-04T16-30-20	64.45°C	15.7%	0.76
2025-05-05T01:57:00.378657	2025-05-04T16-30-20	64.45°C	15.3%	0.75
2025-05-05T01:58:00.384527	2025-05-04T16-30-20	64.45°C	15.7%	0.64
2025-05-05T01:59:00.390393	2025-05-04T16-30-20	64.99°C	15.9%	0.65
2025-05-05T02:00:00.395553	2025-05-04T16-30-20	64.45°C	15.1%	0.38
2025-05-05T02:01:00.401592	2025-05-04T16-30-20	64.45°C	16.0%	0.89
2025-05-05T02:02:00.405578	2025-05-04T16-30-20	64.99°C	15.8%	0.49
2025-05-05T02:03:00.411253	2025-05-04T16-30-20	64.45°C	15.5%	0.55
2025-05-05T02:04:00.417009	2025-05-04T16-30-20	64.99°C	15.3%	0.30
2025-05-05T02:05:00.422623	2025-05-04T16-30-20	64.99°C	15.4%	0.57
2025-05-05T02:06:00.426523	2025-05-04T16-30-20	64.45°C	15.7%	0.50
2025-05-05T02:07:00.432171	2025-05-04T16-30-20	64.45°C	15.9%	0.60
2025-05-05T02:08:00.437495	2025-05-04T16-30-20	63.38°C	16.6%	0.87
2025-05-05T02:09:00.442986	2025-05-04T16-30-20	64.45°C	16.9%	0.68
2025-05-05T02:10:00.448097	2025-05-04T16-30-20	63.91°C	16.6%	0.86
2025-05-05T02:11:00.453577	2025-05-04T16-30-20	64.45°C	16.6%	0.72
2025-05-05T02:12:00.458696	2025-05-04T16-30-20	64.45°C	16.6%	0.66
2025-05-05T02:13:00.464588	2025-05-04T16-30-20	64.45°C	16.5%	0.86
2025-05-05T02:14:00.469678	2025-05-04T16-30-20	64.45°C	16.9%	0.84
2025-05-05T02:15:00.475272	2025-05-04T16-30-20	63.91°C	16.5%	0.62
2025-05-05T02:16:00.480456	2025-05-04T16-30-20	63.91°C	17.0%	0.64
2025-05-05T02:17:00.485904	2025-05-04T16-30-20	63.91°C	15.2%	0.54
2025-05-05T02:18:00.491064	2025-05-04T16-30-20	64.99°C	15.3%	0.75
2025-05-05T02:19:00.495198	2025-05-04T16-30-20	64.45°C	15.3%	0.55
2025-05-05T02:20:00.502863	2025-05-04T16-30-20	64.45°C	15.3%	0.97
2025-05-05T02:21:00.508105	2025-05-04T16-30-20	64.99°C	15.0%	0.67
2025-05-05T02:22:00.513850	2025-05-04T16-30-20	64.99°C	15.1%	0.55
2025-05-05T02:23:00.517984	2025-05-04T16-30-20	64.45°C	15.4%	0.93
2025-05-05T02:24:00.521916	2025-05-04T16-30-20	64.99°C	15.3%	1.10
2025-05-05T02:25:00.527197	2025-05-04T16-30-20	64.99°C	15.3%	0.80
2025-05-05T02:26:00.531245	2025-05-04T16-30-20	64.99°C	15.5%	0.44
2025-05-05T02:27:00.535912	2025-05-04T16-30-20	64.45°C	15.9%	0.38
2025-05-05T02:28:00.543420	2025-05-04T16-30-20	64.99°C	15.4%	0.88
2025-05-05T02:29:00.549584	2025-05-04T16-30-20	64.99°C	15.2%	0.84
2025-05-05T02:30:00.557184	2025-05-04T16-30-20	64.45°C	15.8%	0.87
2025-05-05T02:31:00.563504	2025-05-04T16-30-20	66.60°C	16.7%	0.82
2025-05-05T02:32:00.567697	2025-05-04T16-30-20	67.68°C	22.9%	1.20
2025-05-05T02:33:00.576327	2025-05-04T16-30-20	66.07°C	16.3%	0.77
2025-05-05T02:34:00.582806	2025-05-04T16-30-20	66.07°C	16.9%	0.68
2025-05-05T02:35:00.589169	2025-05-04T16-30-20	66.07°C	16.5%	1.10
2025-05-05T02:36:00.594316	2025-05-04T16-30-20	65.53°C	16.6%	0.74
2025-05-05T02:37:00.601242	2025-05-04T16-30-20	65.53°C	16.6%	0.65
2025-05-05T02:38:00.606463	2025-05-04T16-30-20	64.99°C	16.9%	0.64
2025-05-05T02:39:00.613539	2025-05-04T16-30-20	64.99°C	16.7%	0.46
2025-05-05T02:40:00.618743	2025-05-04T16-30-20	64.99°C	16.8%	0.56
2025-05-05T02:41:00.625430	2025-05-04T16-30-20	64.45°C	16.5%	0.93
2025-05-05T02:42:00.630606	2025-05-04T16-30-20	65.53°C	16.5%	1.25
2025-05-05T02:43:00.637952	2025-05-04T16-30-20	64.45°C	16.6%	0.63
2025-05-05T02:44:00.643642	2025-05-04T16-30-20	64.45°C	16.8%	0.67
2025-05-05T02:45:00.649603	2025-05-04T16-30-20	64.99°C	16.7%	1.12
2025-05-05T02:46:00.656456	2025-05-04T16-30-20	64.99°C	15.3%	1.22
2025-05-05T02:47:00.662785	2025-05-04T16-30-20	64.45°C	16.1%	0.98
2025-05-05T02:48:00.668070	2025-05-04T16-30-20	64.99°C	16.8%	0.68
2025-05-05T02:49:00.678181	2025-05-04T16-30-20	64.99°C	16.9%	0.92
2025-05-05T02:50:00.683978	2025-05-04T16-30-20	64.45°C	16.6%	1.12
2025-05-05T02:51:00.689903	2025-05-04T16-30-20	64.45°C	16.9%	0.81
2025-05-05T02:52:00.695564	2025-05-04T16-30-20	64.99°C	16.0%	1.01
2025-05-05T02:53:00.701638	2025-05-04T16-30-20	64.99°C	17.3%	0.71
2025-05-05T02:54:00.708319	2025-05-04T16-30-20	64.45°C	16.4%	0.78
2025-05-05T02:55:00.715224	2025-05-04T16-30-20	64.45°C	16.5%	0.62
2025-05-05T02:56:00.720792	2025-05-04T16-30-20	64.45°C	16.8%	0.76
2025-05-05T02:57:00.727209	2025-05-04T16-30-20	64.99°C	16.5%	0.56
2025-05-05T02:58:00.733033	2025-05-04T16-30-20	64.45°C	16.9%	0.94
2025-05-05T02:59:00.738029	2025-05-04T16-30-20	63.38°C	16.6%	0.92
2025-05-05T03:00:00.743360	2025-05-04T16-30-20	64.45°C	16.6%	0.70
2025-05-05T03:01:00.749928	2025-05-04T16-30-20	64.45°C	16.9%	0.76
2025-05-05T03:02:00.755655	2025-05-04T16-30-20	64.45°C	17.0%	0.62
2025-05-05T03:03:00.762097	2025-05-04T16-30-20	64.99°C	16.9%	0.91
2025-05-05T03:04:00.767664	2025-05-04T16-30-20	64.45°C	16.6%	0.74
2025-05-05T03:05:00.773660	2025-05-04T16-30-20	64.45°C	17.0%	0.54
2025-05-05T03:06:00.779241	2025-05-04T16-30-20	64.45°C	16.7%	0.50
2025-05-05T03:07:00.786574	2025-05-04T16-30-20	64.99°C	16.7%	0.83
